VIN (1-10),Geography_ID,DOL Vehicle ID
"JTJBCACB4T","GEO899",288299994
"1GC10VEL7R","GEO899",265813985
"5YJXCAE28M","GEO899",127515377
"1V2WNPE88P","GEO899",287483703
"1FTVW3L70R","GEO899",269750904
"JN1AZ0CP7B","GEO899",217813207
"5YJSA1H16E","GEO899",224326840
"JTMAB3FV4P","GEO899",249736350
"1N4BZ1CP6K","GEO899",9112295
"7SAYGDEEXT","GEO899",282768545
"1C4RJXN63R","GEO899",268470415
"7SAYGDEE2T","GEO899",286221085
"JTMABABAXR","GEO899",278325869
"5YJYGDEE6M","GEO899",148531302
"5YJ3E1EA8J","GEO899",161918256
"5YJ3E1EBXN","GEO899",198920018
"WVGUNPE28N","GEO899",219191360
"5YJXCDE20H","GEO899",260291048
"1G1RD6E40C","GEO899",215742222
"1N4AZ0CP5G","GEO899",247427988
"WBY33AW05R","GEO899",255057932
"1G1FW6S03P","GEO899",249640352
"KNDCR3L18S","GEO899",284360562
"7PDSGABA1P","GEO899",244207099
"1G1FX6S09H","GEO899",172882622
"JTMAB3FV1M","GEO899",177644575
"WBY43EJ02R","GEO899",284065750
"1N4BZ0CP1H","GEO899",350240964
"3FA6P0PU0G","GEO899",477257560
"5YJ3E1ET5R","GEO899",267227586
"WBY2Z6C56K","GEO899",474382786
"ZACPDFDW3R","GEO899",285838745
"1C4JJXR66M","GEO899",154130175
"1C4RJXP64R","GEO899",269326270
"1G1RD6E43D","GEO899",201425185
"5YJ3E1EC4P","GEO899",233630995
"7SAYGDEE3R","GEO899",269841568
"5YJXCBE26G","GEO899",349860472
"7G2CEHED8R","GEO899",264482039
"1G1RB6S52H","GEO763",349234077
"VCF1ZBU24P","GEO763",261527570
"KNDCC3LG3N","GEO763",183075903
"JTDACACU9P","GEO763",287219768
"1G1FW6S09J","GEO763",348719423
"7SAYGDEDXT","GEO763",284960532
"JTMABABA0P","GEO763",235849904
"1N4AZ0CPXE","GEO763",227073913
"W1NKM5GB5S","GEO763",283473970
"KNDPYDAH5P","GEO763",251117443
"YV4ED3UR1M","GEO763",171141729
"1G1FW6S02J","GEO763",240821395
"3GNKDERL2S","GEO763",281225066
"KMHM34AA0P","GEO763",270152361
"3FMTK3SUXM","GEO763",195150392
"1FTVW1EL5P","GEO763",267800907
"1FADP5CUXE","GEO763",198497148
"WVGTMPE2XN","GEO763",233797938
"1N4BZ1CP6K","GEO763",123243928
"YV4ED3UM0P","GEO763",244407656
"5YJXCDE21J","GEO763",220931791
"7SAYGAEEXP","GEO763",259153212
"5YJYGDEE2M","GEO763",171376537
"JTMBDAFC3T","GEO763",289246009
"5YJYGDEE6M","GEO763",167143875
"5XYC4DJC5S","GEO763",282686246
"WAUUPBFF8J","GEO763",226025614
"YV4ED3UR2M","GEO763",175661993
"1G1FX6S0XJ","GEO763",476130294
"1N4AZ1CV8N","GEO763",192309323
"JTMAB3FV0M","GEO763",171064792
"7YAKRDDC7S","GEO763",283364581
"1G1FZ6S00K","GEO763",148800193
"JN1DF0CD0P","GEO763",256262884
"1G1FX6S05H","GEO763",265129917
"7PDSGBBA9S","GEO763",282884948
"1N4AZ0CP0D","GEO763",101500801
"JTMFB3FV9M","GEO763",262563409
"KNDC4DLC8P","GEO763",250944158
"3FA6P0PU1F","GEO763",215604812
"1G1RB6E40E","GEO763",219607713
"JTDACACU7R","GEO763",272176068
"5YJSA1E42G","GEO763",174616879
"7SAYGDEF4P","GEO763",273624452
"1G1FY6S02K","GEO763",478280141
"5YJ3E1EAXJ","GEO763",3338996
"7PDSGBBA6S","GEO763",276505512
"5YJXCAE25G","GEO763",265714445
"5YJYGDEF5M","GEO763",276242116
"7PDSGBBA8S","GEO763",278315229
"1G1FX6S01J","GEO763",282785464
"JTMFB3FV0R","GEO763",275619025
"1V2WSPE88S","GEO763",285135196
"WA1LAAGE5M","GEO763",150126847
"KNDRMDJH6S","GEO763",276512519
"2C4RC1S72P","GEO763",260472670
"WBA33AG05P","GEO763",269566426
"JTMFB3FV1S","GEO763",281792780
"1N4AZ0CP8G","GEO763",224794258
"5YJXCBE42H","GEO763",287607862
"JTDKN3DP7F","GEO763",207057490
"JN1DF0BB0R","GEO763",288108012
"ZACPDFCW5R","GEO763",272150889
"7FCTGCAP2S","GEO763",278415833
"JTMAB3FV6M","GEO763",182540417
"3FMTK1SS1P","GEO763",253351094
"WA1M2BFZ9P","GEO763",272397625
"KMHM34ACXP","GEO763",257784124
"WBY1Z4C58F","GEO763",185278068
"YV4H60CZ6N","GEO763",288825743
"WP0BB2Y10P","GEO763",252710846
"WA1M2BFZ8P","GEO763",254949656
"KNDRJDLH8N","GEO763",209612644
"1N4AZ0CP1F","GEO763",230680355
"JN1AZ0CPXB","GEO763",298368024
"1N4AZ0CP1D","GEO763",171071421
"5YJYGDEE4M","GEO763",137138501
"7SAXCDE55R","GEO763",278899694
"JTMABACA6R","GEO763",274323199
"5YJ3E1EB2M","GEO763",148272106
"7YAKNDDC1T","GEO763",287274466
"1G1FY6S02K","GEO763",278626043
"5YJ3E1EA0J","GEO763",138184203
"7FCTGAAA3P","GEO763",255633157
"1G1FY6S07K","GEO763",241238889
"7SAYGDEE7S","GEO763",276448252
"JM3KJEHA4S","GEO763",285160431
"YV4H60RM3S","GEO763",272733450
"KNDCR3LF8P","GEO763",224343227
"5YJ3E1EB8J","GEO763",342689273
"W1KCG4EB0R","GEO763",268669845
"1N4AZ1BV4P","GEO763",233795999
"7SAYGDEE2T","GEO763",281428136
"3C6MRWAZXR","GEO763",288180063
"1FTBW9CK9P","GEO763",244893323
"1FT6W3L74R","GEO763",280231703
"JTMBDAFB8T","GEO763",290291368
"1V2JSPE83S","GEO763",288491892
"2C4RC1L71M","GEO763",180789213
"7PDSGABA4R","GEO763",269351526
"1G1FX6S03P","GEO763",244395539
"5XYAEFS53S","GEO763",275041175
"1G1FY6S01K","GEO763",280739917
"JTDKARFP3H","GEO763",140384240
"1N4AZ0CP3D","GEO763",224378927
"YV4H60RC7S","GEO763",279936961
"5YJ3E1EA5M","GEO763",287175010
"KNDC3DLC0N","GEO763",215042390
"WA1VABGE8K","GEO763",5002840
"7SAYGDEE9S","GEO763",277457316
"5YJ3E1EC9N","GEO763",198298817
"7SAYGDEE2P","GEO763",236491223
"1V2WNPE87P","GEO763",257543590
"JTMEB3FV0R","GEO763",265025841
"3GNKDBRJ4R","GEO763",276264950
"1FT6W5L74R","GEO763",278736391
"5YJ3E1EA9J","GEO763",107619683
"KM8KNDDF1R","GEO763",275476589
"ZASPATDW0R","GEO763",254018061
"1C4RJXN60R","GEO763",255274743
"1C4RJYB62R","GEO763",269400904
"5XYAFFS53S","GEO763",275081299
"1G1FZ6S08K","GEO763",1961886
"1FTVW3LK5R","GEO763",271874172
"KNDCR3L16S","GEO763",285296546
"1G1RA6S59K","GEO763",477598495
"3C3CFFGE0H","GEO763",4874894
"5YJ3E1EB7N","GEO763",290318780
"1FTVW1EVXP","GEO763",244124590
"7SAYGDEE8S","GEO763",276272727
"7SAYGAEE5S","GEO763",274051081
"JM3KKCHAXS","GEO763",277997387
"5YJ3E1EA5N","GEO763",195238067
"1V2JNPE81P","GEO763",263004836
"1GYKPWRL7R","GEO763",273855613
"2C4RC1L72M","GEO763",261864620
"1G1FW6S09H","GEO763",261457906
"5YJYGDEE0L","GEO763",114714316
"JTDACACU4R","GEO763",262598759
"5YJ3E1EA5L","GEO763",262847245
"1N4AZ1BV3P","GEO763",286090745
"1C4JJXP60M","GEO763",154877656
"2C4RC1N75J","GEO763",169088993
"JTMABACA0R","GEO763",276585599
"1GYKPRRL9R","GEO763",274800578
"YV4H60DP4P","GEO763",258164462
"YH4K14AA6C","GEO763",172192114
"WBY1Z4C56F","GEO763",180481773
"KNDAEFS53S","GEO763",277228360
"JTMABACA4R","GEO763",276555898
"YV4ED3GB4N","GEO763",270872822
"WBY1Z4C51E","GEO763",264114315
"5YJ3E1EA2M","GEO763",156438264
"1G1FW6S03J","GEO763",211351409
"5YJ3E1EBXN","GEO763",186109591
"1G1FZ6S02M","GEO763",148544168
"JTMABABA0R","GEO763",275595673
"WBAJA9C5XJ","GEO763",190125757
"KM8JBDD20R","GEO763",261940654
"7SAYGDEE3P","GEO763",230198503
"1G1FY6S07M","GEO763",272052112
"1N4AZ0CP4F","GEO763",115656054
"YSREE3YB1S","GEO763",276862792
"KNDCR3L18R","GEO763",259038083
"1G1FZ6S0XL","GEO763",148974521
"JTMABABA0S","GEO763",282402809
"1G1FZ6S08M","GEO763",152667651
"7SAYGDEE6N","GEO763",224382903
"3GN7DNRRXS","GEO763",284887347
"5YJ3E1EA1P","GEO763",257766134
"1G1RD6E43F","GEO763",339693224
"5YJSA1E2XK","GEO763",291944635
"1G1RA6E42C","GEO763",260126464
"KNDC34LB2N","GEO763",208897993
"5YJYGDEE0M","GEO763",266881121
"1G1FZ6S0XN","GEO763",219237070
"3GPKHXRJ1S","GEO763",288062295
"KM8KRDAF3P","GEO763",233515579
"1G1RB6S59H","GEO794",195685192
"1FTVW1EV0P","GEO794",228709883
"1N4AZ0CP8F","GEO794",8211402
"1N4AZ0CP6D","GEO794",117063446
"5YJ3E1EB1J","GEO794",148419624
"1FT6W5L71S","GEO794",283102774
"WMW13DJ07P","GEO794",236605610
"7SAYGDEE8P","GEO794",251080945
"JTMEB3FV5R","GEO794",268438355
"WA1E2AFY6R","GEO794",259040547
"1G1FZ6S01P","GEO794",250985297
"YV4BR0DM0L","GEO794",108241836
"5YJ3E1EA7S","GEO794",275215286
"5YJSA1E68N","GEO794",278110094
"3GNKDERL6T","GEO794",287439582
"JTDKN3DPXC","GEO794",329039910
"WVGNYVEB3S","GEO794",288019546
"JTMFB3FV4S","GEO794",278336019
"5YJ3E1EBXK","GEO794",477474945
"5YJYGDEE0M","GEO794",266686213
"3C3CFFGE2G","GEO794",304426048
"3C3CFFGE5H","GEO794",121906032
"1V2JNPE87P","GEO794",261560386
"3GPKHVRJ2R","GEO794",282469498
"1G1FX6S01P","GEO794",261020049
"KM8KMDDF7R","GEO794",262577353
"KM8KRDAF8P","GEO794",280194995
"5YJ3E1EB2N","GEO794",207208627
"1N4BZ0CPXG","GEO794",177699644
"1G1FX6S0XP","GEO794",264933385
"YV4H60DL0R","GEO794",260484794
"7SAYGDEE5T","GEO794",287246452
"WBY1Z2C54G","GEO794",245801468
"5YJYGDEE0L","GEO794",115554127
"JN8DF0BF0S","GEO794",281367810
"1N4BZ0CP2G","GEO794",276052843
"1FADP5CU4F","GEO794",296989472
"1N4AZ0CP4F","GEO794",213739221
"7SAXCDE56R","GEO794",271428601
"1N4AZ1CP9K","GEO794",318489174
"KNDCR3L19P","GEO794",227955381
"1G1FW6S04P","GEO794",274172034
"WAUUPBFFXH","GEO794",195058524
"1V2WSPE86R","GEO794",277052597
"1N4AZ0CP5F","GEO794",209078992
"1G1FZ6S00L","GEO794",282492213
"5YJ3E1EA5K","GEO794",182338495
"JA3215H15C","GEO794",233048133
"WBY1Z6C35H","GEO794",102134091
"1V2JNPE84P","GEO794",260993855
"WBY1Z4C55G","GEO794",240214859
"5YJ3E1EB4S","GEO794",285341549
"5YJ3E1EAXK","GEO794",170393863
"5YJSA1E27F","GEO794",239104568
"3GN7DLRR6R","GEO794",268699637
"KM8JFDA24N","GEO794",238970770
"KMHM34AC3P","GEO794",288299182
"YV4BR0PL3J","GEO794",303744626
"JN1AZ0CP3C","GEO794",261884857
"WAU3DAGH3S","GEO794",286586191
"1C4RJXR64S","GEO794",283684460
"WA1F2AFY3M","GEO794",131498909
"KNDCT3L1XP","GEO794",256118656
"JN1BF0BA6R","GEO794",272041955
"JTDKARFP7J","GEO794",152432360
"JTMAB3FV9R","GEO794",283288568
"5YJ3E1EA5J","GEO794",197645178
"1G1FZ6S06M","GEO794",154054834
"YV4ED3UR5M","GEO794",274826912
"WBY7Z6C53J","GEO794",119535146
"5YJ3E1ET4R","GEO794",271043867
"JTMAB3FVXR","GEO794",269966147
"1N4BZ1BP3L","GEO794",258035557
"1G1FZ6S04K","GEO794",477846792
"YV4H60DL0R","GEO794",264979501
"7SAYGDEE1P","GEO794",252493097
"1N4AZ0CP0F","GEO794",279684464
"JTMABABA7P","GEO794",278516003
"5YJSA1H20F","GEO794",180558892
"KM8K33AG4K","GEO794",301531401
"1N4AZ0CP1D","GEO794",124099300
"1FTVW1EV0P","GEO794",279338979
"7SAYGDEE5N","GEO794",202833459
"JTDKN3DP9E","GEO794",288002501
"7SAYGDEE8R","GEO794",275587231
"KM8K33AGXK","GEO794",3462210
"JHMZC5F15K","GEO794",478820422
"1N4BZ1CP2K","GEO794",338370392
"KM8KRDAF6P","GEO794",231137147
"7SAYGDED0T","GEO794",284950613
"JTDACACU2S","GEO794",284105230
"1FADP5CU2E","GEO794",152448775
"1N4BZ1CP5K","GEO794",477683762
"1FT6W1EV7N","GEO794",209682903
"5UXTS1C02M","GEO794",132270134
"1C4RJXN64R","GEO794",271102002
"5YJXCBE25J","GEO794",284928864
"JN1DF0CD2P","GEO794",284466094
"4JGFB4GB7R","GEO794",262463918
"1FADP5CU3D","GEO794",309510827
"1G1FZ6S03P","GEO794",264690058
"1N4BZ0CP6H","GEO794",107631261
"KM8JBDD22R","GEO794",274079235
"JTMABABA9S","GEO794",281896982
"1FT6W1EV9P","GEO794",257459716
"JTDKN3DP9E","GEO794",349994228
"7FCTGBAA3S","GEO794",287606385
"KNDPYDAH0P","GEO794",257750454
"5YJSA1E57T","GEO794",286024665
"WAUUPBFF1H","GEO794",117409113
"5YJSA1AG9D","GEO794",178034139
"1V2JNPE89P","GEO794",270761032
"3FMTK3SU6N","GEO794",223994228
"JTDKN3DP6E","GEO794",211153911
"JTDKARFP4L","GEO794",202851288
"3C3CFFGE8D","GEO794",258051601
"7G2CEHEE0R","GEO794",272748962
"WVG6YVEB5S","GEO794",283576604
"JTMFB3FV4S","GEO794",280138197
"1N4BZ1CP5K","GEO794",9884780
"KM8KM4AEXN","GEO794",272552640
"1V2WNPE85P","GEO794",278928345
"JTDKARFP3J","GEO794",244227742
"WVWPR7AUXH","GEO794",9106422
"7SAYGDEE5T","GEO794",279843665
"5UXTA6C05N","GEO794",182258989
"1N4BZ1CV3M","GEO794",152384823
"KNDCM3LD6K","GEO794",166355395
"WA16AAGE1R","GEO794",267294639
"1G1FX6S06H","GEO794",182147213
"WAUTPBFF9G","GEO794",201102093
"1FT6W7L7XS","GEO794",283479612
"ZASPATCW1R","GEO794",265556140
"WA1LUBFZXR","GEO794",275914740
"JM3KJEHA8S","GEO794",278960692
"2C4RC1N79M","GEO794",171227199
"5YJ3E1EA3T","GEO794",287619335
"WBY43HD05S","GEO794",281292868
"KNDAEFS53R","GEO794",267656273
"LPSED3KA0N","GEO794",207291290
"WP1AE2A22H","GEO794",8623716
"1G1FW6S03N","GEO794",265186232
"1G1FZ6S06K","GEO794",9293917
"KNDPYDDH2S","GEO794",285037266
"YV4BR0CMXK","GEO794",156813219
"1V2WNPE85P","GEO794",259677743
"1N4BZ0CP1H","GEO794",147702138
"KM8HC3A62R","GEO794",261256376
"YV4H60PF2S","GEO794",287308899
"WA14AAGE7R","GEO794",261134254
"KM8JFDD22S","GEO794",274053587
"1N4BZ1CP0K","GEO794",179197966
"WVWKP7AU9G","GEO794",235441657
"WA1E2AFY9R","GEO794",256001539
"1G1FY6S05K","GEO794",257167389
"KM8S7DA2XP","GEO794",267189625
"KNDCC3LG6N","GEO794",193150744
"7PDSGBBA7S","GEO794",278449293
"5YJ3E1EB6N","GEO794",192232512
"KM8S7DA28N","GEO794",183344710
"3FMTK4SX6P","GEO794",261889302
"JA4T5UA94P","GEO794",244121496
"3GPKHWRM6R","GEO794",275162919
"KM8KNDDF8R","GEO794",264761682
"KM8K33AG5N","GEO794",272739099
"1G1RB6S52K","GEO794",198386737
"WVGGNPE25N","GEO794",283130011
"JTMAB3FV4M","GEO794",225882989
"1N4AZ0CP4D","GEO794",253487559
"4JGDM2EB2R","GEO794",272190593
"1N4BZ0CP4H","GEO794",478322120
"5YJ3E1EA3J","GEO794",228470938
"4W5KHNRL2R","GEO794",277639064
"JA4J24A53K","GEO794",116933239
"5UX43EU02R","GEO794",266734653
"1N4AZ0CP4D","GEO794",105807733
"7SAYGDEE8N","GEO794",223683477
"7G2CEHED6R","GEO794",272670541
"1N4AZ1CV7N","GEO794",267016004
"5YJSA1E6XR","GEO794",270739920
"1N4BZ0CP7G","GEO794",244544492
"5UXTA6C04P","GEO794",227456841
"KNDPZDDH8S","GEO794",275882008
"7SAYGDEE0N","GEO794",220373534
"3GN7DSRR1S","GEO794",286823393
"1G1FX6S03H","GEO794",338432104
"WB523CF05R","GEO794",240770631
"5XYAEFS56S","GEO794",276482671
"1G1FY6S01L","GEO1035",264656087
"1G1RC6S5XH","GEO1035",348863182
"5YJ3E1EA0K","GEO1035",478082517
"1FTVW1EL4N","GEO1035",249825166
"7SAYGDEF7N","GEO1035",276461055
"JTMABABA1R","GEO1035",272883425
"7SAXCAE54P","GEO1035",249814743
"KM8K53AG9N","GEO1035",172267798
"7YAKNDDC3S","GEO1035",279856433
"7YAKMDDC6S","GEO1035",288088825
"5LMTJ5DZ1N","GEO1035",202851078
"1G1RA6S58J","GEO1035",476889115
"1G1FZ6S05K","GEO1035",245800950
"3FMTK4SX9R","GEO1035",272452848
"1FADP5CU4D","GEO1035",198351100
"KNDPZDAH0P","GEO1035",237817793
"1G1FW6S06H","GEO1035",186133
"JN1DF0CD1P","GEO1035",256373092
"7PDSGABL5P","GEO1035",257607346
"WVGTMPE27M","GEO1035",287603529
"JTMAAAAA9S","GEO1035",283100002
"1G1RA6E40D","GEO1035",281174008
"5YJ3E1EB1S","GEO1035",280425729
"1GYKPVRL9R","GEO1035",273911109
"JTMBDAFC3T","GEO1035",287468583
"1G1RC6S56G","GEO1035",216758083
"1N4AZ1CP6J","GEO1035",475848852
"KNDC34LA4R","GEO1035",272596831
"KNDPZDDH3R","GEO1035",263026872
"3FA6P0PUXD","GEO1035",242519035
"3FA6P0SU0D","GEO1035",138697212
"JTMABABA0R","GEO1035",281834381
"WAUUPBFF4G","GEO1035",137314810
"5YJ3E1EA0S","GEO1035",285080057
"7SAYGDEE2P","GEO1035",237801574
"1G1RD6S57G","GEO1035",224442851
"JTMABACA7R","GEO1035",271586633
"7SAYGDEE5T","GEO1035",279353994
"YV4H600N0P","GEO1035",283226730
"7SYEE3YB4S","GEO1035",286436587
"KM8KNDDF0R","GEO1035",267926256
"7SAYGDEE3P","GEO1035",249834378
"7SAYGDEE6R","GEO1035",271204811
"5NMMCET19R","GEO1035",253647936
"5YJYGDEE5M","GEO1035",196416839
"3GPKHXRJ7R","GEO1035",275239352
"JTMABABA5P","GEO1035",267412827
"1FT6W3L77S","GEO1035",281738320
"5YJSA1E26F","GEO1035",171151662
"KNDC34LA1P","GEO1035",251833641
"KNDC5DLE0R","GEO1035",272075450
"KNDC4DLC9N","GEO1035",207787037
"1G1FX6S0XN","GEO1035",197413730
"7SAYGDED1T","GEO1035",286454710
"1FTVW1EV8P","GEO1035",261929958
"1G1RD6E49D","GEO1035",1522034
"1FTBW9CK6N","GEO1035",228639806
"WVGKMPE25M","GEO1035",281896072
"5YJYGDEE7M","GEO1035",150463463
"KM8HC3A6XR","GEO1035",278431646
"3FMTK1S5XP","GEO1035",265572338
"JTMAAAAAXS","GEO1035",283345492
"KM8KNDDF3R","GEO1035",274043941
"2C4RC1S78R","GEO1035",272411338
"JTDACACU0S","GEO1035",284394764
"5YJ3E1EB1K","GEO1035",325301735
"7G2CEHEE3R","GEO1035",272676463
"2C4RC1L76P","GEO1035",241001981
"1G1FZ6S08P","GEO1035",223521413
"3FMTK3SU2P","GEO1035",235055194
"1V2VMPE85P","GEO1035",260832687
"KM8HE3A64S","GEO1035",276842646
"7G2CEHED3S","GEO1035",286701915
"1G1FX6S09K","GEO1035",255556668
"1V2GNPE80P","GEO1035",228738478
"7SAYGDEDXT","GEO1035",283019250
"5YJXCBE20K","GEO1035",286167759
"JTDKN3DP1C","GEO1035",209081869
"1G6RL1E40G","GEO1035",161629142
"KNDCT3L17S","GEO1035",286272451
"1FADP5CU1F","GEO1035",168462437
"KNDCE3LG7N","GEO1035",183064563
"1G1RA6S5XJ","GEO1035",120397518
"5YJSA1E5XT","GEO1035",293119592
"1GYKPRRL7R","GEO1035",273601198
"3FMTK4SE0P","GEO1035",262650377
"7SAYGDEF9N","GEO1035",213702142
"5YJ3E1EB1J","GEO1035",475849048
"7SAXCDE55P","GEO1035",260753251
"5YJ3E1EB3R","GEO1035",271609782
"JTDKARFP4H","GEO1035",349874906
"3FMTK1SU1R","GEO1035",278516983
"3FMTK1S53P","GEO1035",262007567
"1G1RA6E49C","GEO1035",207524404
"7SAYGDED6T","GEO1035",286418863
"7FCTGAAA9P","GEO1035",244953117
"JHMZC5F15J","GEO1035",314354274
"JA4J24A57L","GEO1035",140930877
"JTMAB3FV2R","GEO1035",261350071
"1FT6W7L70S","GEO1035",282724270
"1N4AZ0CP8F","GEO1035",249107855
"5LMYJ9YY1L","GEO1035",133639096
"5YJ3E1EB7N","GEO1035",207345232
"7SAYGDEE0N","GEO1035",239880665
"1FADP3R41F","GEO1035",288872811
"KNDJX3AE6F","GEO1035",230289853
"1N4AZ0CP5D","GEO1035",129488873
"1FADP5CU8E","GEO1035",237018323
"5YJ3E1EB8N","GEO1035",195408566
"7SAYGDEF9R","GEO1035",281949160
"1G1RH6E47E","GEO1035",310768923
"7SAYGDED0T","GEO1035",281973093
"3FMTK1RM8N","GEO1035",225859987
"7G2CEHEE7R","GEO1035",274294359
"KNDCC3LD4M","GEO1035",150545356
"5UXTS1C01M","GEO1035",152190328
"5YJYGDEE9L","GEO1035",224069730
"5YJ3E1EA8M","GEO1035",156779304
"2C4RC1L7XP","GEO1035",267741869
"7SAYGDEE7T","GEO1035",285328172
"3GNKDHRK9R","GEO1035",268182778
"1G1RA6S54J","GEO1035",224675034
"JTJAAAAB5R","GEO1035",271870798
"JTJKKCFZ5S","GEO1035",274736304
"JTDACACU3S","GEO1035",282563067
"7SAYGAEE0R","GEO1035",261904408
"1G1FZ6S0XN","GEO1035",217111660
"3FMTK3SU8R","GEO1035",278986403
"1G1FY6S01L","GEO1035",258934882
"1FMCU0KZ0N","GEO1035",197535796
"KNDCC3LG5N","GEO1035",272593485
"7SAYGDEF4R","GEO1035",266561557
"5YJ3E1EBXR","GEO1035",270938083
"7SAYGAEE7P","GEO1035",256340710
"5YJYGDEE3M","GEO1035",150476700
"1G1FX6S09P","GEO1035",238998616
"1N4AZ0CP7F","GEO1035",163386940
"7SAYGDEE5P","GEO1035",228546937
"5YJ3E1EB5N","GEO1035",194442013
"7SAYGDEE5P","GEO1035",244545129
"1G1RD6E48D","GEO1035",153378291
"5YJ3E1EA4K","GEO1035",144193416
"JTMAAAAA3S","GEO1035",282653864
"5YJ3E1EB9N","GEO1035",274527928
"1N4AZ1CV2N","GEO1035",260263531
"KNDPZDDH8S","GEO1035",277859585
"7SAYGDEF9N","GEO1035",207762789
"1C4RJXN60S","GEO1035",281740924
"JTJKKCFZ7T","GEO1035",286478349
"1G1FX6S07H","GEO1035",280174597
"JTMABACA7R","GEO1035",265109813
"1G1RH6E4XE","GEO1035",1415298
"2C4RC1L73P","GEO1035",262920178
"KNDCR3L12P","GEO1035",261097371
"7SAYGDEE9T","GEO1035",283129416
"1G1RD6S50G","GEO1035",476126752
"KNDCC3LG8L","GEO1035",138237109
"1FADP5EUXH","GEO1035",348524242
"5YJ3E1EA1M","GEO1035",142387437
"3FMTK3RMXM","GEO1035",150332871
"5YJ3E1EA1N","GEO1035",186667589
"1GKB0RDC8R","GEO1035",274902610
"1GT10DDBXR","GEO1035",274311628
"KNDC3DLC0R","GEO1035",268657959
"1FTVW1ELXP","GEO1035",262154987
"JTMEB3FV2S","GEO1035",287274739
"YV4EH3HJXS","GEO1035",281895638
"JTMFB3FV6S","GEO1035",276283920
"JTMAB3FV0M","GEO1035",287454898
"5YJ3E1EBXJ","GEO1035",268494495
"LPSED3KA8N","GEO1035",197271224
"1C4RJYB67N","GEO1035",282044311
"WVGUNPE28M","GEO1035",187614605
"5YJYGDEFXL","GEO1035",104313394
"5YJ3E1EA8P","GEO1035",286045805
"2C4RC1R77M","GEO1035",179260392
"JTMBEAGC2T","GEO1035",288235335
"3FMTK3SU0S","GEO1035",287459007
"1G1FZ6S08N","GEO1035",211177039
"1FADP5CU0E","GEO1035",229811151
"7PDSGCBP7S","GEO1035",279146444
"JTMABABA8P","GEO1035",233916854
"1FTVW1EV4P","GEO1035",237709454
"5YJ3E1EA2J","GEO1035",289028169
"1C4RJXU61R","GEO665",272822924
"5YJ3E1EA7L","GEO665",126075827
"KNDC4DLC7R","GEO665",262267393
"KMHM54AC7R","GEO665",261024081
"5LMTJ5DZ3S","GEO665",285495612
"7SAXCDE57N","GEO665",218228181
"1N4AZ1BV7N","GEO665",202000382
"5YJSA1E22J","GEO665",474743650
"5LMTJ5DZ2S","GEO665",286250709
"JHMZC5F11J","GEO665",131354905
"1G1RB6E4XE","GEO665",149190814
"JTJCJMGA8S","GEO665",285574502
"JTMABABA5R","GEO665",274997054
"WMW13DJ05R","GEO665",267243728
"5YJSA1E20H","GEO665",204116860
"KM8KRDDF7R","GEO665",262021791
"YV4BR0PL3J","GEO665",154545121
"7SAYGDED1R","GEO665",271370781
"7SAYGDEE2R","GEO665",265015313
"7YAKRDDC7S","GEO665",279363276
"3FMTK3SU4P","GEO665",289868400
"7SAYGDEE9P","GEO665",237885203
"7FCTGCAA3T","GEO665",288470472
"5YJSA1E51R","GEO665",263293040
"YV4H60RC8S","GEO665",275488013
"KMUKCDSC1R","GEO665",265284176
"WA15AAGE4R","GEO665",259767308
"5YJSA1E26G","GEO665",226347719
"7SAYGDEEXP","GEO665",238712680
"5YJSA1H18E","GEO665",163554310
"YV4ED3UMXP","GEO665",256172514
"5YJSA1E25G","GEO665",130436295
"JM3KKBHAXS","GEO665",286002195
"JTDKARFP1K","GEO665",8955880
"WA13ABGE4M","GEO665",153922527
"7SAYGDEE6P","GEO665",245520320
"3FMTK3SU6S","GEO665",283911148
"JHMZC5F34J","GEO665",334605470
"7SAYGDEE0T","GEO665",283052598
"1GYKPSRL0R","GEO665",275562871
"7SAYGDEE4P","GEO665",231005526
"KNDJX3AE2G","GEO665",1337731
"5YJSA1E2XJ","GEO665",114568121
"KL8CL6S02E","GEO665",273783751
"5YJXCDE20J","GEO665",161122279
"WP0AC2Y16M","GEO665",287508959
"JTMABACA6S","GEO665",277877057
"7SAYGDEE0P","GEO665",251653489
"YV4H60DLXR","GEO665",268089076
"WA13UBFZ3R","GEO665",272752882
"KM8KRDAFXP","GEO665",224400543
"YV1H60EP6R","GEO665",268365044
"1G1RB6S53H","GEO665",204432980
"7SAYGDEF9R","GEO665",264636627
"5UXTA6C02M","GEO665",152346883
"JM3KKDHA5R","GEO665",262483476
"KM8KNDA8XS","GEO665",276582176
"3GPKHZRJ7S","GEO665",286112291
"WA1LUBFZ3R","GEO665",272363948
"5YJ3E1EA8L","GEO665",285617272
"7SAYGDEE8P","GEO665",230812354
"5YJSA1E59P","GEO665",286465140
"7SAYGDEE9P","GEO665",256965621
"5YJYGDEF5L","GEO665",109031121
"WA1E2AFY7R","GEO665",272035921
"KM8JFDD20R","GEO665",263176686
"1G1FX6S00J","GEO665",187947637
"5YJ3E1EA0J","GEO665",344358493
"1FMCU0E12R","GEO665",281133121
"7SAXCAE54N","GEO665",207466983
"KNDC3DLC3N","GEO665",207131606
"ZASPATCW4R","GEO665",258582068
"5UX43EU03R","GEO665",259189227
"5YJSA1E69R","GEO665",270748866
"7SAYGAEE7N","GEO665",218216379
